
|                                  :id | :nec |                                        :name |                                                                                                                        :address |        :distrito |                   :concelho |     :cp7 |                                                                                                                                                                        :concelho-href |                                                                                                                                         :imt-href |
| 6a3f386d-a2ed-3b5c-8355-2cb18916a007 |  525 |                                 Portas da Sé |                                                                              Rua Andrade Corvo, 59/60 4700-204 BRAGA(Maximinos) |            Braga |                       Braga | 4700-204 |                            https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Braga |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SMarcos892.aspx |
| 88ffa9a5-73e3-3ab2-a1b1-c567e07194d6 |  526 |                                    A. Garcia |                                                                                            Rua Principal, n.º 8, 2480-173 LEÕES |           Leiria |                Porto de Mós | 2480-173 |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Porto%20de%20M%C3%B3s |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/AGarcia019.aspx |
| 6c595e53-55a8-33e1-aba4-23d05cf9e71a |  527 |                                       Nelmar |                                                                             Rua Gil Vicente, Nº 40-A 5340-271 MACEDO CAVALEIROS |         Bragança |        Macedo de Cavaleiros | 5340-271 |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braganca&Concelho=Macedo%20Cavaleiros |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Nelmar690.aspx |
| 6c81746d-b2d9-34fd-af6e-4cd8de5fc442 |  528 |                                  Beneditense |                                                                       Rua Padre Dr Fernando Maurício nº 2 r/c 2475-138 BENEDITA |           Leiria |                    Alcobaça | 2475-138 |                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Alcoba%C3%A7a |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Beneditense242.aspx |
| c582a01d-81e2-3f5e-b46c-b435f9dc72fc |  529 |                                       Marisa |                                                                  Rua Bombeiros Voluntários, nº 60 5140-060 CARRAZEDA DE ANSIÃES |         Bragança |        Carrazeda de Ansiâes | 5140-060 |       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braganca&Concelho=Carrazeda%20Ans%C3%A3es |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Marisa631.aspx |
| 32104b70-98c4-3f9c-8977-92b883f01b8a |  530 |                                 S. Cristóvão |                                                      Rua Dr. Rogério Braúlio Martins (Edifício Eubasto), N.º 18 Loja 16 Boticas |        Vila Real |                     Boticas |          |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=vilareal&Concelho=Boticas |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SCristovao879.aspx |
| 199cba02-1f5a-38e8-bcc2-659da19a2569 |  531 |                                  Sanjoanense |                                                                        Avª da Liberdade, nº 615 –1º 3700-166 S. JOÃO DA MADEIRA |           Aveiro |         São João da Madeira | 3700-166 |   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Aveiro&Concelho=S.%20Jo%C3%A3o%20da%20Madeira |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Sanjoanense917.aspx |
| a254045b-ea5e-3988-babc-dae62f720b3e |  532 |                                    Nova Gaia |                                                                               Rua Delfim de Lima, nº 1955 - 1º 4410-227 CANELAS |            Porto |           Vila Nova de Gaia | 4410-227 |               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Vila%20Nova%20Gaia |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/NovaGaia712.aspx |
| 258b153e-7055-3b77-9ead-3e81162b7826 |  533 |                                    Académica |                                                               Urbanização da Pedrulha, lote 24 r/c –sala 1 e 2 3020-306 COIMBRA |          Coimbra |                     Coimbra | 3020-306 |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Coimbra&Concelho=Coimbra |                                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Academica054.aspx |
| 8c40325d-acfc-3c8a-8e0b-a75bf6799a3c |  534 |                          A Nova de Estarreja |                                                                       Rua Conselheiro José Luciano de Castro 3860-358 ESTARREJA |           Aveiro |                   Estarreja | 3860-358 |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Aveiro&Concelho=Estarreja |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/ANovadeEstarreja034.aspx |
| 41b7040f-7a88-3191-89b6-ecbb72c0a333 |  535 |                                Pero Pinheiro |                                                                              Avª da Liberdade nº 72 -1º 2715 -097 PERO PINHEIRO |           Lisboa |                      Sintra | 2715-097 |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Sintra |                                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/PeroPinheiro786.aspx |
| f5fc4eaa-33c6-36a0-a7d7-66e18fabef0b |  536 |                                  Costa Verde |                                                                                                Rua 16, nº 1139 4500-807 ESPINHO |           Aveiro |                     Espinho | 4500-807 |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Aveiro&Concelho=Espinho |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/CostaVerde343.aspx |
| c16a2497-02f2-349e-9386-4599e2b4a169 |  537 |                                   Triangular |                                                                           Avª Arquitecto Rosado Correia, Lote 3 3100-532 POMBAL |           Leiria |                      Pombal | 3100-532 |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Pombal |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Triangular1019.aspx |
| 642ce38a-6e12-3130-a13c-1c60d8090b47 |  538 |                                     Amorense |                                                                                         Rua das Flores, 8 loja C 2845-367 AMORA |          Setúbal |                      Seixal | 2845-367 |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Setubal&Concelho=Seixal |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Amorense104.aspx |
| 605ce209-db27-3166-aee7-2efdf6126929 |  539 |                                     Oceânica |                                                                               Rua de Campo, nº 3 r/c 2450-000 VALADO dos FRADES |           Leiria |                      Nazaré | 2450-000 |                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Nazar%C3%A9 |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Oceanica736.aspx |
| ccc557e9-823d-3765-997a-78987091537e |  540 |                                       Damaia |                                                                    Rua Fontes Pereira de Melo, Nº 24-A Damaia 2720 -233 AMADORA |           Lisboa |                     Amadora | 2720-233 |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Amadora |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Damaia364.aspx |
| 7d1ba46d-d215-338e-b488-079b68953530 |  541 |                           Samuel Alves Pinto |                                                                                 Largo Soares dos Reis, n º 42 4400-309 MAFAMUDE |            Porto |           Vila Nova de Gaia | 4400-309 |               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Vila%20Nova%20Gaia |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SamuelAlvesPinto915.aspx |
| ef678ad5-ec72-389a-ba40-7db3ed5b0f84 |  542 |                                    S. Lázaro |                                                                                    Rua Nova do Desterro, n.º 1, 1050-151 LISBOA |           Lisboa |                      Lisboa | 1050-151 |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Lisboa |                                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SLazaro.aspx |
| 2d5d3aeb-2cf1-308b-8688-ba8f99710940 |  543 |                                     Lourinhã |                                                                           Avª António José de Almeida, 10 r/c 2530-059 LOURINHÃ |           Lisboa |                    Lourinhã | 2530-059 |                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Lourinh%C3%A3 |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Lourinha607.aspx |
| 48bd0067-88a2-320c-b7e7-2bd2ac5a55a2 |  544 |                                   Deu-la-Deu |                                                                            Rua Gonçalves Gomes n.º 61 Fração U; 4950-275 Mazedo | Viana do Castelo |                      Monção | 4950-275 |          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=VianaCastelo&Concelho=Mon%C3%A7%C3%A3o |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Deu-la-Deu.aspx |
| 6a9b9558-4563-3e27-9680-365958ffd160 |  545 |                                  O Emigrante |                                                                     Avª General Humberto Delgado, Nº 8 3440-325 SANTA COMBA DÃO |            Viseu |             Santa Comba Dão | 3440-325 |         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Viseu&Concelho=Santa%20Comba%20D%C3%A3o |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/OEmigrante731.aspx |
| a2bbbfde-e140-33f8-a179-5d1ca2307af1 |  546 |                                      Citânia |                                                                            Praceta Stª Eulália, Nº 6 4590-530 PAÇOS DE FERREIRA |            Porto |           Paços de Ferreira | 4590-530 |       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Pa%C3%A7os%20de%20Ferreira |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Citania317.aspx |
| b93a80b3-8137-3127-9f8f-f44691637c0e |  547 |                            Cortes de Setúbal |                                                                                 Av. Luísa Todi, n.º 289, Loja; 2900-964 Setúbal |          Setúbal |                     Setúbal | 2900-964 |                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Setubal&Concelho=Set%C3%BAbal |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/CortesdeAlmeirim337.aspx |
| 58becb87-10b4-394d-9f48-c56758d0453d |  548 |                                       Baleia |                                                                                      Porto de Lobos 2520-201 ATOUGUIA da BALEIA |           Leiria |                     Peniche | 2520-201 |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Peniche |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Baleia216.aspx |
| 9085a1b9-326e-3bbc-a302-c6cc5b13b69f |  549 |                                  Nova Torres |                                                                     Rua da Escola Preparatória nº 51 R/c Esqº 2350 TORRES NOVAS |           Lisboa |               Torres Vedras |     2350 |                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Torres%20Vedras |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/NovaTorres719.aspx |
| 9c6ddef0-139d-332c-9026-be7cba1be711 |  550 |                                    A Rotunda |                                                            Rua 17 de Setembro, n.º 4, Loja - Casal de S. Brás; 2700-232 Amadora |           Lisboa |                     Amadora | 2700-232 |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Amadora |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/ARotunda040.aspx |
| f3364ec7-ce80-3f2c-a073-24f6f1356da8 |  551 |                                      Nobreza |                                                                          Avª da República, nº 2306 s/loja Dtª 4430-196 MAFAMUDE |            Porto |           Vila Nova de Gaia | 4430-196 |               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Vila%20Nova%20Gaia |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Nobreza693.aspx |
| 06a03764-8cdd-3100-8182-ac6cc0251985 |  552 |                                  Manuel Leal |                                                                               Avª Heróis do Ultramar nº 128 r/c 3100-462 POMBAL |           Leiria |                      Pombal | 3100-462 |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Pombal |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/ManuelLeal623.aspx |
| 00b0add3-1806-3a93-9452-a98aec17eef6 |  553 |                             Ideal de Lousada |                                                                                       Rua Visconde de Alentem 4620-650 SILVARES |            Porto |                     Lousada | 4620-650 |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Lousada |                               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/IdealdeLousada515.aspx |
| 3669af95-40f0-3248-89de-9fbfa2a99afb |  554 |                                      O Prado |                                                                                        Largo do Prado, 5350-016 ALFÂNDEGA DA FÉ |         Bragança |             Alfândega da Fé | 5350-016 |      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braganca&Concelho=Alfandega%20da%20F%C3%A9 |                                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/OPrado.aspx |
| 51ce98ba-4ef3-315c-9b1e-f7ea5c8fa384 |  555 |                                 Carta - Auto |                                          Avª Dr.Francisco Sá Carneiro, Lote 29 r/c Dtº (Prédio S. Lucas) 5300-252 BRAGANÇA (SÉ) |         Bragança |                    Bragança | 5300-252 |                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braganca&Concelho=Bragan%C3%A7a |                                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/CartaAuto291.aspx |
| e7621c47-7cbe-3058-abfe-3a98bfa1122c |  556 |                                    Idanhense |                                                           Rua da Filarmónica Idanhense, Lote 69, R/C Dtº 6060-101 IDANHA-A-NOVA |   Castelo Branco |               Idanha-a-Nova | 6060-101 |        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=CasteloBranco&Concelho=Idanha%20a%20Nova |                                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Idanhense509.aspx |
| e8df18c7-7ab9-3981-a651-5d4c08004906 |  557 |                                       Âncora |                                                                           Rua Miguel Bombarda, 79 4910-524 VILA PRAIA de ÂNCORA | Viana do Castelo |                     Caminha | 4910-524 |                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=VianaCastelo&Concelho=Caminha |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Ancora106.aspx |
| 0e02e6eb-f8d8-3142-ae9a-10bd97b4e5ec |  558 |                                 A Valenciana |                                                                          Largo S. Sebastião, lote 6 –Fracção A 4930-697 VALENÇA | Viana do Castelo |                     Valença | 4930-697 |              https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=VianaCastelo&Concelho=Valen%C3%A7a |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/AValenciana043.aspx |
| 2123a0ef-d1ae-33d6-b5f4-1ec98b889d00 |  559 |                                 Saturno, Ldª |                                                                                  Rua Capitão Cabral, Nº 6 e 8 3050-345 MEALHADA |           Aveiro |                    Mealhada | 3050-345 |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Aveiro&Concelho=Mealhada |                                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SaturnoLd950.aspx |
| 96f6f038-0cc4-38ea-aa7c-4daba2651456 |  560 |                                  Pedroguense |                                                           Urbanização Valbom, Lote 2, S/CV, S/Nº, A, B 3270-051 PEDRÓGÃO GRANDE |           Leiria |             Pedrógão Grande | 3270-051 |          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Pedrog%C3%A3o%20Grande |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Pedroguense778.aspx |
| e078ba5f-c08e-3e2d-a434-163e5dd16e1c |  562 |                                Auto Dinâmica |                                                                                     Rua Luís de Camões 4850-536 VIEIRA DO MINHO |            Braga |             Vieira do Minho | 4850-536 |              https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Vieira%20do%20Minho |                                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/AutoDinamica150.aspx |
| db108d99-64d5-30d1-813d-5c7204e85209 |  563 |                          Colinas do Cruzeiro |                                                 Praça Cidade de Odivelas, Loja B, Lote 3- Colinas do Cruzeiro 2675-223 Odivelas |           Lisboa |                    Odivelas | 2675-223 |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Odivelas |                            https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/ColinasdoCruzeiro326.aspx |
| a2931300-7251-3fca-b981-3a2905362480 |  564 |                                    Marialvas |                                                                           Rua Luís de Camões, Nº 26, Loja 2 3060-183 CANTANHEDE |          Coimbra |                  Cantanhede | 3060-183 |                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Coimbra&Concelho=Cantanhede |                                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Marialvas628.aspx |
| cdd61f8e-91b1-321b-9b63-b26ecd2c46bd |  565 |                                      Tarouca |                                                      Edifício dos Carvalhos, Ed 3, R/C - Castanheiro do Ouro - 3610-103 Tarouca |            Viseu |                     Tarouca | 3610-103 |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Viseu&Concelho=Tarouca |                                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Tarouca.aspx |
| c96e9043-0c0b-3693-9848-39bab252f26f |  566 |                                     Mindense |                                                                                  Rua Painel das Almas, nº 3-Minde 2380 ALCANENA |         Santarém |                    Alcanena |     2380 |                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Santarem&Concelho=Alcanena |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Mindense648.aspx |
| 6586ae33-7597-3b10-b637-79550b0bdfd5 |  567 |                              Moderna – Sertã |                                                                       Rua de Acesso à Ribeira do Amioso, 1º-Esqº 6100-758 SERTÃ |   Castelo Branco |                       Sertã | 6100-758 |               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=CasteloBranco&Concelho=Sert%C3%A3 |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Moderna%e2%80%93Serta658.aspx |
| c4213991-2ab7-3e57-bf6a-68993b258715 |  568 |                                     Reguense |                                                                      Avª de Ovar - Edificio Santa Rita I 5050-223 PESO DA RÉGUA |        Vila Real |               Peso da Régua | 5050-223 |        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=vilareal&Concelho=Peso%20da%20R%C3%A9gua |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Reguense841.aspx |
| 663ff945-b1cb-3045-a8ea-ba07c630b813 |  570 |                               Novo Horizonte |                                                  Urb. Vale Nogueira, Lote 20-Fracção A -R/C Esq-Silveira 2560-194 TORRES VEDRAS |           Lisboa |               Torres Vedras | 2560-194 |                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Torres%20Vedras |                                https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/NovoHorizonte723.aspx |
| b16b5342-a7c5-3270-b1b3-04ae9ad16790 |  571 |                              O Grande Prémio |                                                                                        Avª D. João I, Nº 877 4435-208 RIO TINTO |            Porto |                    Gondomar | 4435-208 |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Gondomar |                                https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/OGrandePremio732.aspx |
| 69eaf92a-8e3c-3c1a-acce-d11474849ae2 |  572 |                                        Zende |                                                                                       Rua 27 de Maio, Lote 1 4740-227 ESPOSENDE |            Braga |                   Esposende | 4740-227 |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Esposende |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Zende1096.aspx |
| b2926ae6-79d4-3408-9381-9a92a15830f1 |  573 |                                     Cordeiro |                                                                   Avª Dr. Joaquim Albuquerque lote 1 –r/c- C 2540-004 BOMBARRAL |           Leiria |                   Bombarral | 2540-004 |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Bombarral |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Cordeiro335.aspx |
| 595ce2ab-5413-375f-869b-afcf48b13bbf |  574 |                                      Sampaio |                                                       Largo Dr. Eduardo de Freitas - Edificio Jradim 4615-623 VILA COVA da LIXA |            Porto |                  Felgueiras | 4615-623 |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Felgueiras |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Sampaio914.aspx |
| 9bf3840d-a43c-302a-b589-051dca5a4e5f |  575 |                  Escola de Condução Numérica |                                                                                    Rua das Violetas Lote G Loja D 8005-200 Faro |             Faro |                        Faro | 8005-200 |                              https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Faro&Concelho=Faro |                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/InfantedeSagresGambelas548.aspx |
