
|        :distrito |                   :concelho |                                                                                                                                      :school-href |                                                                                                                                                                        :concelho-href |                                 :title-clean | :nec-raw |                                                                                                                  :address-clean |
|           Guarda |           Celorico da Beira |               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/GGomes%e2%80%93CeloricodaBeira475.aspx |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Guarda&Concelho=Celorico%20da%20Beira |                 G. Gomes – Celorico da Beira |      475 |                                                                            Rua Sacadura Cabral, Nº16 6360-350 CELORICO DA BEIRA |
|           Guarda |                      Pinhel |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/GGomes%e2%80%93Pinhel477.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Guarda&Concelho=Pinhel |                            G. Gomes – Pinhel |      476 |                                                                                              Rua Conde Ferreira 6400-370 PINHEL |
|             Faro |               Vila do Bispo |                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/InfantedeSagresViladoBispo543.aspx |                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Faro&Concelho=Vila%20do%20Bispo |            Infante de Sagres - Vila do Bispo |      477 |                                                                                                   Roça da Veiga 8650-387 Sagres |
|          Setúbal |                     Palmela |                                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/DePalmela375.aspx |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Setubal&Concelho=Palmela |                                   De Palmela |      478 |                                                                          Rua Humberto Cardoso, Lote 15 B2 2950 -210 PINHAL NOVO |
|            Porto |             Póvoa de Varzim |                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/GuedesVieiraPovoadoVarzim501.aspx |         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=P%C3%B3voa%20de%20Varzim |              Guedes Vieira - Póvoa do Varzim |      479 |                                                                         Av. Vasco da Gama n.º 76 r/c, 4490-410, PÓVOA de VARZIM |
|            Porto |             Póvoa de Varzim |                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/GuedesVieiraPovoadoVarzim501.aspx |         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=P%C3%B3voa%20de%20Varzim |              Guedes Vieira - Póvoa do Varzim |      479 |                                                                         Av. Vasco da Gama n.º 76 r/c, 4490-410, PÓVOA de VARZIM |
|            Évora |                   Arraiolos |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Arraiolense127.aspx |                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Evora&Concelho=Arraiolos |                                  Arraiolense |      480 |                                                                                       Praça da República, 14 7040-026 ARRAIOLOS |
|          Coimbra |                      Penela |                                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Penelense784.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Coimbra&Concelho=Penela |                                    Penelense |      482 |                                                                                              Bairro de S. Jorge 3230-257 PENELA |
|            Braga |            Póvoa de Lanhoso |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/AutoMariadaFonte163.aspx |             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=P%C3%B3voa%20Lanhoso |                          Auto Maria da Fonte |      484 |                                                               Largo Engº Armando Rodrigues,2º D, S/Nº 4830-520 PÓVOA DE LANHOSO |
|        Vila Real |                       Alijó |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Requinte843.aspx |                    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=vilareal&Concelho=Alij%C3%B3 |                                     Requinte |      485 |                                                                                              Rua Senhor do Andor 5070-059 ALIJÓ |
| Viana do Castelo |            Viana do Castelo |                                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Sonia980.aspx |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=VianaCastelo&Concelho=Viana%20Castelo |                                        Sónia |      486 |                                                     Largo João Tomás da Costa, 12 - 1º 4900-509 VIANA DO CASTELO (Stª Mª Maior) |
| Viana do Castelo |            Viana do Castelo |                                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Sonia980.aspx |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=VianaCastelo&Concelho=Viana%20Castelo |                                        Sónia |      486 |                                                     Largo João Tomás da Costa, 12 - 1º 4900-509 VIANA DO CASTELO (Stª Mª Maior) |
|           Leiria |                      Óbidos |                           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SantaMariadeObidos930.aspx |                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=%C3%93bidos |                        Santa Maria de Óbidos |      487 |                                                                                    Estrada Nacional 8- Lote 4 2510 -737 GAEIRAS |
|            Braga |                    Barcelos |                                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/FlordoCavado459.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Barcelos |                               Flor do Cávado |      488 |                                                                           Avª D. Nuno Álvares Pereira, 403-1º 4750-324 BARCELOS |
|            Braga |                    Barcelos |                                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/FlordoCavado459.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Barcelos |                               Flor do Cávado |      488 |                                                                           Avª D. Nuno Álvares Pereira, 403-1º 4750-324 BARCELOS |
|           Leiria |         Figueiró dos Vinhos |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LagoAzul%e2%80%93FigueirodosVinhos588.aspx |    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Figueir%C3%B3%20dos%20Vinhos |               Lago Azul –Figueiró dos Vinhos |      491 |                                                                    Avª Francisco Sá Carneiro s/n º 3620-400 FIGUEIRÓ DOS VINHOS |
|           Guarda |          Fornos de Algodres |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/FornosdeAlgodres463.aspx |          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Guarda&Concelho=Fornos%20de%20Algodres |                           Fornos de Algodres |      495 |                                                                     Estrada Nacional nº 16, nº 139, 6370-147 FORNOS DE ALGODRES |
|   Castelo Branco |              Castelo Branco |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/TecnicadoVolante997.aspx |         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=CasteloBranco&Concelho=Castelo%20Branco |                           Técnica do Volante |      496 |                                                                             Avª 1º de Maio, 49- 5/L Dtº 6000-086 CASTELO BRANCO |
|   Castelo Branco |              Castelo Branco |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/TecnicadoVolante997.aspx |         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=CasteloBranco&Concelho=Castelo%20Branco |                           Técnica do Volante |      496 |                                                                             Avª 1º de Maio, 49- 5/L Dtº 6000-086 CASTELO BRANCO |
|           Lisboa |                     Amadora |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Restauracao844.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Amadora |                                  Restauração |      498 |                                                                      Praceta Torcato Ferreira, Lote 4 c/v Dtª 2700 -821 AMADORA |
|           Lisboa |                     Amadora |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Restauracao844.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Amadora |                                  Restauração |      498 |                                                                      Praceta Torcato Ferreira, Lote 4 c/v Dtª 2700 -821 AMADORA |
|            Porto |                  Matosinhos |                                https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SenhoradaHora960.aspx |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Matosinhos |                              Senhora da Hora |      499 |                                                                                Rua de S. Gens, 3289/3291, 4460-816 CUSTÓIAS MTS |
|            Viseu |          Penalva do Castelo |          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SCristovao%e2%80%93PenalvadoCastelo881.aspx |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Viseu&Concelho=Penalva%20de%20Castelo |            S. Cristóvão – Penalva do Castelo |      501 |                                                                             Rua D. Manuel I r/c Esq 3550-147 PENALVA DO CASTELO |
|           Lisboa |                      Loures |                                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Jovem583.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Loures |                                         Mais |      502 |                                                                          Praceta Antero de Quental, n.º 2 B ; 2695-021 Bobadela |
|            Braga |      Vila Nova de Famalicão |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Joanense576.aspx |     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Vila%20Nova%20Famalic%C3%A3o |                                     Joanense |      506 |                                                                                    Avª Dr. Mário Soares, Nº 2209 4770-260 JOANE |
|            Braga |      Vila Nova de Famalicão |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Joanense576.aspx |     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Vila%20Nova%20Famalic%C3%A3o |                                     Joanense |      506 |                                                                                    Avª Dr. Mário Soares, Nº 2209 4770-260 JOANE |
|            Braga |                      Vizela |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Vizelense1079.aspx |                           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Vizela |                                    Vizelense |      507 |                                                Centro Comercial Jardim - Rua Manuel Faria,Nº 127, 2º Esq 4815-514 CALDAS VIZELA |
|             Faro |                    Alcoutim |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SaoCiro947.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Faro&Concelho=Alcoutim |                                       C.C.S. |      508 |                                                                             Estrada da Senhora da Saúde, n.º 49 ; 8005-147 Faro |
|            Porto |                    Penafiel |                                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/ValedeSousa1030.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Penafiel |                                Vale de Sousa |      511 |                                                                  Rua da Saudade, 120 A - Sala A/ Apartado 108 4560-531 PENAFIEL |
| Viana do Castelo |       Vila Nova de Cerveira |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Cerveirense305.aspx |    https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=VianaCastelo&Concelho=Vila%20Nova%20Cerveira |                                  Cerveirense |      512 |                                                                      Edifício Ilha dos Amores, nº 5 4920-279 VILA NOVA CERVEIRA |
|           Lisboa |                      Sintra |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/InfantedeSagresMassama538.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Sintra |                  Infante de Sagres - Massamá |      518 |                                                                                   Rua da Milharada nº 17 - Loja 2745-822 QUELUZ |
|            Braga |                    Barcelos |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SantaMaria928.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Barcelos |                                  Santa Maria |      520 |                                                                        Avª Alcaides de Faria, 425 - 1º-Sala 3 4750-106 BARCELOS |
|            Viseu |                       Sátão |                                        https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Satao949.aspx |                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Viseu&Concelho=S%C3%A1t%C3%A3o |                                        Sátão |      521 |                                                                    Rua Dr. Hilário de Almeida Pereira, nº 162-1º 3560-172 SÁTÃO |
|            Viseu |          Vila Nova de Paiva |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Paivense767.aspx |         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Viseu&Concelho=Vila%20Nova%20de%20Paiva |                                     Paivense |      522 |                                                                          Rua Aquilino Ribeiro, nº 9 3650-209 VILA NOVA DE PAIVA |
|            Évora |           Viana do Alentejo |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SenhoraD%c2%b4Aires956.aspx |            https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Evora&Concelho=Viana%20do%20Alentejo |                             Senhora D´ Aires |      524 |                                                                 Rua Dr. Júlio Pereira Garrido, Nº 12 7090-270 VIANA DO ALENTEJO |
|            Braga |                       Braga |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SMarcos892.aspx |                            https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braga&Concelho=Braga |                                 Portas da Sé |      525 |                                                                              Rua Andrade Corvo, 59/60 4700-204 BRAGA(Maximinos) |
|           Leiria |                Porto de Mós |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/AGarcia019.aspx |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Porto%20de%20M%C3%B3s |                                    A. Garcia |      526 |                                                                                            Rua Principal, n.º 8, 2480-173 LEÕES |
|         Bragança |        Macedo de Cavaleiros |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Nelmar690.aspx |           https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braganca&Concelho=Macedo%20Cavaleiros |                                       Nelmar |      527 |                                                                             Rua Gil Vicente, Nº 40-A 5340-271 MACEDO CAVALEIROS |
|         Bragança |        Carrazeda de Ansiâes |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Marisa631.aspx |       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Braganca&Concelho=Carrazeda%20Ans%C3%A3es |                                       Marisa |      529 |                                                                  Rua Bombeiros Voluntários, nº 60 5140-060 CARRAZEDA DE ANSIÃES |
|        Vila Real |                     Boticas |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SCristovao879.aspx |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=vilareal&Concelho=Boticas |                                 S. Cristóvão |      530 |                                                      Rua Dr. Rogério Braúlio Martins (Edifício Eubasto), N.º 18 Loja 16 Boticas |
|           Aveiro |         São João da Madeira |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Sanjoanense917.aspx |   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Aveiro&Concelho=S.%20Jo%C3%A3o%20da%20Madeira |                                  Sanjoanense |      531 |                                                                        Avª da Liberdade, nº 615 –1º 3700-166 S. JOÃO DA MADEIRA |
|            Porto |           Vila Nova de Gaia |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/NovaGaia712.aspx |               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Vila%20Nova%20Gaia |                                    Nova Gaia |      532 |                                                                               Rua Delfim de Lima, nº 1955 - 1º 4410-227 CANELAS |
|           Aveiro |                   Estarreja |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/ANovadeEstarreja034.aspx |                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Aveiro&Concelho=Estarreja |                          A Nova de Estarreja |      534 |                                                                       Rua Conselheiro José Luciano de Castro 3860-358 ESTARREJA |
|           Lisboa |                      Sintra |                                 https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/PeroPinheiro786.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Sintra |                                Pero Pinheiro |      535 |                                                                              Avª da Liberdade nº 72 -1º 2715 -097 PERO PINHEIRO |
|           Aveiro |                     Espinho |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/CostaVerde343.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Aveiro&Concelho=Espinho |                                  Costa Verde |      536 |                                                                                                Rua 16, nº 1139 4500-807 ESPINHO |
|           Leiria |                      Pombal |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Triangular1019.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Pombal |                                   Triangular |      537 |                                                                           Avª Arquitecto Rosado Correia, Lote 3 3100-532 POMBAL |
|           Leiria |                      Pombal |                                  https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Triangular1019.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Pombal |                                   Triangular |      537 |                                                                           Avª Arquitecto Rosado Correia, Lote 3 3100-532 POMBAL |
|           Leiria |                      Nazaré |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Oceanica736.aspx |                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Nazar%C3%A9 |                                     Oceânica |      539 |                                                                               Rua de Campo, nº 3 r/c 2450-000 VALADO dos FRADES |
|           Lisboa |                     Amadora |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Damaia364.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Amadora |                                       Damaia |      540 |                                                                    Rua Fontes Pereira de Melo, Nº 24-A Damaia 2720 -233 AMADORA |
|           Lisboa |                     Amadora |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Damaia364.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Amadora |                                       Damaia |      540 |                                                                    Rua Fontes Pereira de Melo, Nº 24-A Damaia 2720 -233 AMADORA |
|            Porto |           Vila Nova de Gaia |                             https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SamuelAlvesPinto915.aspx |               https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Porto&Concelho=Vila%20Nova%20Gaia |                           Samuel Alves Pinto |      541 |                                                                                 Largo Soares dos Reis, n º 42 4400-309 MAFAMUDE |
|           Lisboa |                      Lisboa |                                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/SLazaro.aspx |                          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Lisboa |                                    S. Lázaro |      542 |                                                                                    Rua Nova do Desterro, n.º 1, 1050-151 LISBOA |
|           Lisboa |                    Lourinhã |                                     https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Lourinha607.aspx |                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Lisboa&Concelho=Lourinh%C3%A3 |                                     Lourinhã |      543 |                                                                           Avª António José de Almeida, 10 r/c 2530-059 LOURINHÃ |
| Viana do Castelo |                      Monção |                                      https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Deu-la-Deu.aspx |          https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=VianaCastelo&Concelho=Mon%C3%A7%C3%A3o |                                   Deu-la-Deu |      544 |                                                                            Rua Gonçalves Gomes n.º 61 Fração U; 4950-275 Mazedo |
|            Viseu |             Santa Comba Dão |                                   https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/OEmigrante731.aspx |         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Viseu&Concelho=Santa%20Comba%20D%C3%A3o |                                  O Emigrante |      545 |                                                                     Avª General Humberto Delgado, Nº 8 3440-325 SANTA COMBA DÃO |
|           Leiria |                     Peniche |                                       https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/Baleia216.aspx |                         https://www.imt-ip.pt/sites/IMTT/Portugues/EnsinoConducao/LocalizacaoEscolasConducao/Paginas/LocalizacaoEscolasConducao.aspx?Distrito=Leiria&Concelho=Peniche |                                       Baleia |      548 |                                                                                      Porto de Lobos 2520-201 ATOUGUIA da BALEIA |
